Replicon;gene;type;start;end;orientation;color;lane;from;to;subcolor;label_type
chromosome;TU570;TU;583605;584274;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU569;TU;583678;583147;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU571;TU;584306;584207;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU572;TU;585069;584918;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU573;TU;585978;585879;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU574;TU;585996;586428;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU576;TU;586780;587160;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU577;TU;587161;593231;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU575;TU;587252;586396;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU578;TU;591595;591067;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU579;TU;593116;592249;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU580;TU;593232;594333;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU581;TU;594334;594434;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU582;TU;594435;596454;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU583;TU;596442;596079;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU584;TU;596455;597378;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU585;TU;597508;599029;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU587;TU;599030;600013;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU586;TU;599037;597894;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU589;TU;602734;602930;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU588;TU;603317;599799;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU590;TU;604782;603318;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU591;TU;604996;604783;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU592;TU;605316;605039;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU594;TU;607044;607569;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU3393;TU;3223927;3221067;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU595;TU;608708;608445;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU596;TU;608830;608729;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU597;TU;608957;609441;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU598;TU;609442;610850;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU599;TU;610937;614020;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU600;TU;611908;611685;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU601;TU;614074;614764;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU1398;TU;1358954;1357682;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU602;TU;615731;614574;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU604;TU;615878;616421;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU605;TU;616422;617213;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU607;TU;617408;617690;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU606;TU;618209;616871;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU609;TU;618302;618438;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU608;TU;618740;618210;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU611;TU;618897;619587;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU610;TU;618919;618741;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU612;TU;619588;620531;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU613;TU;620532;621551;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU614;TU;621429;621328;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU615;TU;621552;622649;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU616;TU;624635;622106;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU617;TU;624719;624636;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU618;TU;625288;624720;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU619;TU;625370;625502;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU620;TU;626282;626136;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU621;TU;627446;626283;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU622;TU;627485;629349;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU623;TU;629351;629119;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU624;TU;629366;631115;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU625;TU;630221;630071;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU626;TU;631633;630222;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU627;TU;632144;631634;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU628;TU;633084;633298;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU629;TU;633299;634022;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU630;TU;634847;633458;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU631;TU;636279;634965;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU632;TU;636340;637568;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU634;TU;638402;638519;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU635;TU;639233;639332;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU636;TU;640240;640291;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU637;TU;640292;640440;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU638;TU;640659;642102;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU633;TU;640708;637817;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU639;TU;641829;641513;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU2561;TU;2458174;2459550;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU641;TU;645611;643023;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU642;TU;645841;645740;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU643;TU;645865;647815;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU644;TU;646601;646300;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU645;TU;647950;647851;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU646;TU;649507;648937;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU647;TU;651685;652262;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU648;TU;653334;652846;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU649;TU;653772;653651;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU650;TU;655030;654657;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU651;TU;655207;655031;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU653;TU;656558;656676;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU652;TU;657059;656223;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU654;TU;658011;657802;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU655;TU;658018;658142;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU656;TU;658167;662955;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU657;TU;659459;659314;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU659;TU;663248;664669;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU658;TU;663563;663112;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU660;TU;663707;663604;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU661;TU;664427;664217;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU663;TU;667395;667959;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU662;TU;667844;667219;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU664;TU;669250;668182;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU666;TU;669844;670152;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU667;TU;670982;671081;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU668;TU;671150;671251;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU665;TU;671170;669251;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU669;TU;671554;671367;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU671;TU;671759;672956;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU670;TU;671905;671593;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU672;TU;672957;676788;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU673;TU;679041;676052;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU674;TU;679231;681013;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU675;TU;679827;679582;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU676;TU;681582;681676;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU677;TU;681677;683124;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU678;TU;683042;682916;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU679;TU;690297;683669;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU680;TU;691284;690298;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU681;TU;692722;691285;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU682;TU;692818;692723;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU684;TU;695567;695929;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU685;TU;695930;698571;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU683;TU;695954;692955;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU686;TU;696244;696083;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU687;TU;698002;697685;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU689;TU;698695;701036;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU688;TU;698763;698577;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU691;TU;701360;703049;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU690;TU;701378;700326;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU692;TU;703250;704344;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU693;TU;703565;703368;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU694;TU;704177;704104;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU695;TU;704345;705275;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU697;TU;705894;706081;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU696;TU;705981;704810;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU698;TU;707326;708125;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU699;TU;708147;707571;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU700;TU;708160;708993;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU701;TU;708994;709961;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU702;TU;712803;710740;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU703;TU;713248;713935;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU705;TU;714223;714734;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU704;TU;714418;713639;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU706;TU;716207;714419;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU708;TU;719907;720358;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU707;TU;721282;719377;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU709;TU;721351;721283;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU710;TU;721382;721697;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU712;TU;721698;724197;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU711;TU;721864;721504;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU713;TU;722146;722047;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU714;TU;723174;722717;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU715;TU;724078;723765;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU717;TU;725947;726048;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU716;TU;727556;724079;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU718;TU;727718;727557;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU719;TU;727856;727719;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU721;TU;727885;728052;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU720;TU;728041;727857;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU722;TU;728053;728157;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU724;TU;728241;728605;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU723;TU;728551;728083;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU725;TU;728606;729486;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU726;TU;729448;728970;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU727;TU;729487;729644;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU728;TU;729645;729880;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU729;TU;729814;729679;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU731;TU;729881;730159;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU730;TU;732214;729815;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU732;TU;732371;732215;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU733;TU;732376;733393;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU734;TU;732755;732554;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU735;TU;732968;732830;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU736;TU;733394;733689;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU1567;TU;1531641;1526640;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU738;TU;734641;734464;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU739;TU;734853;734754;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU740;TU;734914;734854;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU741;TU;734945;736303;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU743;TU;736347;736419;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU744;TU;736420;736577;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU745;TU;738372;738473;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU742;TU;738836;736130;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU746;TU;739425;739550;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU747;TU;739551;739617;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU748;TU;739618;742066;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU749;TU;742720;741851;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU751;TU;744295;744396;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU750;TU;744793;742721;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU753;TU;745052;745157;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU752;TU;745148;744794;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU754;TU;745198;746289;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU755;TU;747030;745926;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU756;TU;747122;749123;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU757;TU;749124;754965;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU758;TU;752394;751790;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU759;TU;752935;752836;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU760;TU;753744;753608;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU761;TU;754193;754030;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU762;TU;755740;754875;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU763;TU;755764;763405;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU764;TU;761124;761022;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU765;TU;762499;762431;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU766;TU;764234;763061;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU767;TU;765163;764235;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU768;TU;766561;765231;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU769;TU;766647;767759;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU770;TU;767760;768470;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU771;TU;768471;769184;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU772;TU;769185;769507;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU773;TU;770901;770520;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU775;TU;771532;771693;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU774;TU;771595;770902;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU777;TU;772274;772160;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU778;TU;773009;773136;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU779;TU;773367;773468;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU781;TU;776233;776605;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU780;TU;776369;773805;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU782;TU;776521;776370;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU783;TU;776979;776522;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU784;TU;779676;776980;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU785;TU;779828;779714;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU786;TU;779998;784942;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU787;TU;785499;785398;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU788;TU;785643;785761;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU789;TU;785943;785844;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU790;TU;790422;787819;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU791;TU;790678;794278;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU793;TU;794279;796297;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU792;TU;794358;794257;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU794;TU;798784;797306;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU796;TU;799935;800036;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU797;TU;800340;800439;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU795;TU;801272;798880;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU798;TU;801399;801273;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU799;TU;801482;801546;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU800;TU;801547;803149;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU801;TU;802748;802649;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU802;TU;803595;803472;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU803;TU;804816;804917;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU804;TU;806394;806292;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU805;TU;809360;806395;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU806;TU;810181;810768;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU808;TU;810769;811093;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU809;TU;811094;811287;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU810;TU;811288;813014;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU807;TU;811296;810497;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU811;TU;811716;811297;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU812;TU;811993;811913;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU813;TU;813379;813279;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU814;TU;813621;816526;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU815;TU;813755;813654;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU816;TU;814563;814464;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU817;TU;817844;815984;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU818;TU;817951;817900;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU820;TU;819416;819524;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU821;TU;819539;819644;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU822;TU;819727;820234;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU819;TU;820062;817952;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU824;TU;820441;820690;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU825;TU;821796;822121;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU823;TU;821908;820063;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU826;TU;822147;822248;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU827;TU;822778;822290;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU829;TU;822855;823626;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU828;TU;824003;822779;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU831;TU;824143;824244;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU832;TU;825677;826095;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU830;TU;826431;824080;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU834;TU;829729;829998;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU833;TU;831245;826507;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU835;TU;831635;831246;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU836;TU;833767;831636;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU838;TU;834474;834917;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU839;TU;835122;835365;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU840;TU;836093;837226;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU841;TU;837769;837868;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU842;TU;838230;838541;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU843;TU;838646;839147;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU844;TU;840575;840674;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU845;TU;841411;841548;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU846;TU;841557;841787;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU847;TU;841933;842297;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU837;TU;842951;833768;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU848;TU;843072;843983;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU850;TU;843984;844948;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU849;TU;844264;843530;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU851;TU;845044;845447;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU852;TU;845448;845940;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU853;TU;846160;845889;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU854;TU;846439;847970;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU855;TU;847940;847598;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU857;TU;848021;849135;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU856;TU;848082;847983;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU858;TU;849136;851690;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU859;TU;850353;850156;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU860;TU;851691;852363;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU861;TU;852391;851873;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU862;TU;852644;852848;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU864;TU;853159;853265;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU863;TU;853304;853120;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU865;TU;862219;853385;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU866;TU;862621;862220;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU868;TU;863214;863724;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU869;TU;865115;865564;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU870;TU;865932;866512;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU871;TU;866645;867099;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU867;TU;867234;863001;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU872;TU;867415;867526;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU873;TU;868077;868184;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU874;TU;868268;868431;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU875;TU;868667;868568;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU876;TU;869901;869450;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU878;TU;872890;872989;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU877;TU;873338;872336;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU879;TU;874585;873339;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU881;TU;874643;877635;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU880;TU;874692;874590;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU882;TU;875041;874926;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU883;TU;877226;876844;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU884;TU;878287;877726;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU885;TU;878930;878288;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU886;TU;879368;880525;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU887;TU;880615;880364;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU888;TU;881923;884611;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU889;TU;884612;885601;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU890;TU;885602;885772;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU891;TU;886161;887589;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU893;TU;887590;890660;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU892;TU;888150;887516;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU894;TU;889987;889729;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU895;TU;890735;891085;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU896;TU;891086;893688;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU897;TU;891275;891097;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU898;TU;892593;892328;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU899;TU;894516;893263;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU900;TU;897600;897372;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU901;TU;900262;900067;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU902;TU;900343;900263;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU903;TU;900492;900344;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU904;TU;900635;900493;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU905;TU;900771;902349;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU906;TU;901439;901036;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU907;TU;902350;903144;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU908;TU;903963;902913;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU910;TU;906174;906479;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU911;TU;907016;908883;1;#4682B4;1;NA;NA;NA;bold
chromosome;TU909;TU;907058;905443;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU912;TU;907241;907142;-1;#4682B4;1;NA;NA;NA;bold
chromosome;TU913;TU;907846;907609;-1;#4682B4;1;NA;NA;NA;bold
